0_x,0_y,1_x,1_y,2_x,2_y,3_x,3_y,4_x,4_y,5_x,5_y,6_x,6_y,7_x,7_y,8_x,8_y,9_x,9_y,10_x,10_y,11_x,11_y,12_x,12_y,13_x,13_y,14_x,14_y,15_x,15_y,16_x,16_y,17_x,17_y,18_x,18_y,19_x,19_y,20_x,20_y,Classe
0.0,0.0,0.049439545854774995,-0.028772136633731255,-0.042721559270157125,-0.13241535577215569,-0.2776444385660755,-0.1419163072484546,-0.5163089232344305,-0.2430369857327681,-0.18199433645280857,-1.024352946165759,-0.3133349602673568,-1.4585992116963777,-0.48030712214234406,-1.5854614556848596,-0.678935262158177,-1.5999346968207437,-0.3364620706806248,-1.0291950237065592,-0.4856788019141693,-1.432085023024004,-0.6606757610737063,-1.5262717368395202,-0.8362558871133724,-1.5028827953350579,-0.4533671257730069,-0.9606821901041742,-0.5889731213537602,-1.3192867820837961,-0.7527731930457151,-1.4375022952743954,-0.9038224292834822,-1.4282182076790022,-0.5324214093711064,-0.8464794402956782,-0.6662220991177074,-1.1296698000602365,-0.8147214913199137,-1.252544082974955,-0.9459130928616627,-1.2803953036473388,C
0.0,0.0,-0.02441913753776291,0.1172087295078471,-0.2087659641156849,0.09914152115195496,-0.4647362680202188,0.08132937060074555,-0.7332553353463417,0.028227624766619747,-0.3674264210125422,-0.8486340596350764,-0.544589618184479,-1.3378753285153926,-0.7649641653618474,-1.4104433599368278,-0.989705656658109,-1.338515908033426,-0.48275030096737287,-0.8999690467589676,-0.6674133025405401,-1.4014145323378053,-0.9150402466961362,-1.4212674906213385,-1.0956050011021394,-1.2867314045484388,-0.5617686130571868,-0.8685019806959601,-0.7285500598118957,-1.2969323355563,-0.9427861851303565,-1.335541710740148,-1.0999378761279883,-1.2499776439526302,-0.6039143831186865,-0.7970491941294314,-0.7634441773796091,-1.1020606913900217,-0.9416626531987633,-1.1770111998096655,-1.077894654986057,-1.151214911264218,C
0.0,0.0,-0.10878557329239187,0.10144183359175808,-0.33962921274226937,0.08145352656527528,-0.596203332441393,0.06457006294714017,-0.8622101638451635,-0.020439970899027823,-0.4679703637550882,-0.8516457394838971,-0.6279659081660218,-1.3374111917717957,-0.8572207460143136,-1.4121485850537747,-1.07814836363121,-1.3446453662843179,-0.5340734883440369,-0.8912384498825964,-0.7223502544078335,-1.3783313429301485,-0.9836342943341536,-1.4082868908557056,-1.1559285311106018,-1.2664669878518238,-0.5828425491819959,-0.8514691586952903,-0.7574813214230762,-1.2722554337511196,-0.9756794361813834,-1.3134814100704633,-1.124631926557354,-1.2324244456617703,-0.609619004668815,-0.7926945623294026,-0.7812256401093868,-1.1058608036716144,-0.962435823848884,-1.1879637433178807,-1.089806471955164,-1.170648295011473,C
0.0,0.0,0.12061032843346293,0.03499540970731477,0.12242561829789694,-0.08680717418098666,-0.09865683413224065,-0.15375335779015648,-0.34232632067101787,-0.2634009820027497,0.07801501378762724,-0.9896910172259711,0.013130460902019173,-1.4835495008344228,-0.15802648195314623,-1.614047284582106,-0.36551109047613106,-1.5817303761265733,-0.10815607211777006,-1.05538620091085,-0.16683793797515795,-1.55155163772159,-0.3404306323538659,-1.6479232262337762,-0.5255209486588602,-1.5711581403910704,-0.2597665431481512,-1.0278616298259595,-0.31410539178765323,-1.464853483842489,-0.4654787409814849,-1.6155932932289032,-0.6168992572675778,-1.571936611809254,-0.37291911110749854,-0.9278638567003207,-0.43740510206349953,-1.270487222854647,-0.5545578682383434,-1.4403532881529733,-0.6696880237386781,-1.472711199819392,C
0.0,0.0,0.04793623335330521,0.012735188349060431,-0.030235765091323606,-0.09506866114693671,-0.2691588067037956,-0.12446776470238687,-0.5042342015292377,-0.22095686389135247,-0.08979474703177795,-0.9907075221950943,-0.17601571773620384,-1.4615620126652629,-0.3549959984088045,-1.5652446628756123,-0.5624472543027226,-1.5100907134603636,-0.2411468612660946,-1.0320858086859508,-0.33553519173165663,-1.5049770517194434,-0.5178693256651111,-1.5887371098065086,-0.6933775775495589,-1.505163376900602,-0.3627635751305038,-0.9922075564891425,-0.44842239068085404,-1.406661849169402,-0.6161345553352228,-1.540455835709596,-0.764483739331903,-1.4922125579593533,-0.4497711814973635,-0.893143820610357,-0.5485731294367511,-1.2222955201144836,-0.6872968902381664,-1.3753130083940472,-0.8094478846703914,-1.39159070689956,C
0.0,0.0,0.2708089178403622,-0.14389913827127923,0.4952841289193696,-0.35791991807570345,0.6161917256307928,-0.5641657865846855,0.5415103425704952,-0.7765703566354787,0.37958922174926113,-1.037670213501073,0.468939601255643,-1.3825099268781667,0.4810215000082394,-1.1832349502523047,0.45314410606654915,-0.953465703494512,0.20580264100548656,-1.1313863203652157,0.27761021755295184,-1.6426381694991055,0.29137786974366886,-1.9715878772751556,0.29385638486972937,-2.303516433395571,0.03308481777321327,-1.1079152360619218,0.07710288325964866,-1.5671335199493164,0.08817594464664856,-1.865172421791298,0.10626383935709872,-2.154131061038112,-0.14817398674108456,-0.9889613084712934,-0.12892781745267543,-1.3577971337331465,-0.11247211120143097,-1.5935977063286528,-0.08062246552675445,-1.8169734735184078,D
0.0,0.0,0.3067854589706938,-0.13904322079619985,0.586548626249376,-0.34495738544948484,0.7392997332426158,-0.5278279447086396,0.7051070303589779,-0.7353608069428497,0.4230900801240707,-1.0438597069134008,0.5746852815865193,-1.3289908321358193,0.6514281673179785,-1.0853104004439729,0.6688747470314835,-0.8284873192850488,0.27695310254702526,-1.1356406477878538,0.37596140812391815,-1.652702408862708,0.3998231381639509,-1.9932356885759666,0.3950807733437123,-2.313542770689467,0.11530238264232831,-1.1153580339745535,0.1818599030908475,-1.6162695345537315,0.20985380734941353,-1.9266716310106402,0.23011582476729378,-2.2176627889282434,-0.06662020513023238,-0.9977784063951304,-0.03591241235166653,-1.3904490432765158,-0.01544604287140131,-1.6412311121091947,0.00718294812796889,-1.8716719121763985,D
0.0,0.0,0.2468111729102759,-0.09253049884494138,0.45398433211911593,-0.2936211926144784,0.4882281567833647,-0.47829296674354294,0.38226578831521996,-0.6780518809048908,0.35752244341686357,-1.0524855707394305,0.4281877468381514,-1.2987234326852382,0.3960603029884432,-1.016804098371967,0.3345798372199094,-0.7865062969240945,0.17783396168321491,-1.1525001501149348,0.24299037819856859,-1.640062595473472,0.2741444063876971,-1.9746685652560119,0.3012402170606045,-2.341243132150905,-0.00043569135989846204,-1.1193818986261044,0.0328555880180216,-1.5825261844902134,0.05790012630888098,-1.8953447322095567,0.09335452186932253,-2.213793464736464,-0.18624668467831473,-0.9825030139629783,-0.17710644184233637,-1.3652023530868915,-0.15407972982094328,-1.61266630492513,-0.10843702404066118,-1.8546020157069536,D
0.0,0.0,0.2703007005973985,-0.10360098636752368,0.4998760247342345,-0.2884056203158551,0.6093953691990788,-0.4812133983162182,0.5446163779359192,-0.7220148185990312,0.41887450614700533,-1.0087171582072176,0.5225936656608621,-1.318786032779881,0.5012080301090212,-1.081507583280435,0.4469501528039385,-0.8560519161270327,0.2520637620729266,-1.1177229786190042,0.346865611240059,-1.6153563592403664,0.39357187173880037,-1.95385178416344,0.4329656837691521,-2.308123324121973,0.08093290761122386,-1.103837986680534,0.15380852317649932,-1.5676222569352731,0.19034404427714974,-1.8877686552226887,0.23254720238928134,-2.204229550556072,-0.10278850189202653,-0.9947032340747631,-0.0686072720708586,-1.3719187077162598,-0.03354591687625513,-1.6205958390686783,0.017002029145291777,-1.8551985486928328,D
0.0,0.0,0.2909427146447285,-0.11480532877902273,0.5553689538598083,-0.3229726152420622,0.7112064992150049,-0.5187207539988035,0.6280499545228083,-0.7338355862374761,0.4201674643880484,-1.0129997185983177,0.537391479848245,-1.3236507736871286,0.5744269520208772,-1.109158401573456,0.5667609880439642,-0.8677012668662313,0.26472135556288384,-1.1138165324914318,0.36186550987611843,-1.5968030420425523,0.3946869740762736,-1.919154102424485,0.41522906346614574,-2.244912398726248,0.10723930604382001,-1.101745911760301,0.17605627413330316,-1.5491340571208099,0.2049811162246012,-1.847647230298607,0.2313384460900046,-2.1360614496333623,-0.06335061669506738,-0.9979913323092313,-0.01676260855526597,-1.362348493215091,0.0037191901942265787,-1.5991125537803361,0.028764791262182246,-1.8217325749549094,D
0.0,0.0,-0.2795466715139,-0.19220108095412783,-0.44034991866045475,-0.6509922105116835,-0.4892790783552322,-1.0457299150168118,-0.6010898506178038,-1.3444448989494797,-0.32908659407945606,-1.0636930119756527,-0.353163699413436,-1.5092318872450003,-0.37741967617547606,-1.3662141295255887,-0.3820773148278029,-1.1228696026351763,-0.13119292390876133,-1.0915225654242662,-0.11923309392949094,-1.5775867127321612,-0.17219468487595985,-1.3662735326546247,-0.19268665789948075,-1.1036938873948567,0.06128428830779576,-1.0499041434032643,0.10005244347480366,-1.5147330262554235,0.02798073952778153,-1.337822322752299,-0.009737779802965191,-1.095612774795385,0.2633594091298713,-0.9646977877152849,0.30813648871731014,-1.3391781224359833,0.23260700506473314,-1.2845663643244565,0.16760806516209567,-1.124809382623863,A
0.0,0.0,-0.3290826060038942,-0.21040406568938436,-0.5180132061705713,-0.6430130809602083,-0.5731229083042848,-1.0178491162406604,-0.6762060925283641,-1.3079957380706853,-0.3582069441209931,-1.0666531942974684,-0.4160023022948782,-1.4605709239806768,-0.503787257901869,-1.3270084254626484,-0.5220902371881241,-1.1199203955420773,-0.19406278537176394,-1.0949098982709224,-0.23603941664794575,-1.5351238880250546,-0.340285855386857,-1.3158004264244094,-0.3418394036900662,-1.0769682581437638,-0.02513910332171303,-1.0618521148688542,-0.041073466057489245,-1.4746999153440756,-0.15126154086799753,-1.2772893537187195,-0.16031794606607463,-1.043851926106463,0.16917258225443374,-0.985586443399749,0.1494982313466727,-1.3367414738585486,0.04554691061156359,-1.225741436344605,0.008607197416368974,-1.0333220316984395,A
0.0,0.0,-0.2671086623579538,-0.29048225862384075,-0.3876262140040738,-0.7586160976502556,-0.4132603861627443,-1.1575393064721704,-0.5000003962547045,-1.484853128988932,-0.269503277411368,-1.1328515815574658,-0.26427923734444475,-1.5311701974824867,-0.25346543735443844,-1.4408581527346451,-0.2526119457234955,-1.2376159356568737,-0.07171748943307661,-1.1299893550908267,-0.04387810064471243,-1.5410408739638113,-0.05671600093516999,-1.3745946404651834,-0.08126042382041994,-1.1564271083637174,0.11426958316189098,-1.0624745927056236,0.16780046492070752,-1.4551203553254632,0.12148546695077217,-1.3002149480446044,0.07636396238508694,-1.0726994921882735,0.3126370793023342,-0.9498726528568481,0.35372585770679954,-1.2853624282723741,0.2985978394128579,-1.2090994856449333,0.239453877096507,-1.0398350515503128,A
0.0,0.0,-0.26789496366670296,-0.2513965630044981,-0.3834037327835193,-0.7548720705007363,-0.38977251450443806,-1.1545056928878712,-0.48261441901199903,-1.4672970739028093,-0.22203127841150275,-1.1704372368708318,-0.21223578413334843,-1.6175287868635384,-0.2541411183945071,-1.4204900108222978,-0.2716338175255485,-1.1483942062247654,-0.020274491643628382,-1.155678325769054,0.0321387772650077,-1.6228187014697657,-0.04678822019920693,-1.3272580138077301,-0.07047080583878192,-1.0628522358225878,0.17140965346690443,-1.067628233273236,0.2444031622003362,-1.485404746356426,0.14183575125946624,-1.21108200480472,0.09784951237424397,-0.9735600834007806,0.3640081269607373,-0.9313957716816926,0.4226294522991649,-1.268070056110074,0.32915440454777056,-1.1361996093805182,0.2749382756743202,-0.984829248020959,A
0.0,0.0,-0.26232716854591553,-0.3108546933363065,-0.34696826016469023,-0.8139956630954793,-0.3329871048113984,-1.2127331610200047,-0.3961521265657404,-1.5505014963100527,-0.17791877559682417,-1.2084918055295368,-0.13069267441470245,-1.6488530434183948,-0.14358680795820336,-1.4413465850562817,-0.16908936236408195,-1.179961001651605,0.0392005774060375,-1.167425533698775,0.11084127288315951,-1.6279288118810085,0.04544637859453364,-1.3380985137231718,-0.004023904213455371,-1.0930257638740573,0.23272353466214024,-1.0619485281324688,0.3382010093789904,-1.4944722543256368,0.23955131710011654,-1.230299564828377,0.16959182259640218,-0.986038093556984,0.4221479927683367,-0.906526928558476,0.5028261697443391,-1.2487364774706151,0.41217244475729536,-1.118636926630806,0.3351344068499883,-0.9563734701025256,A
0.0,0.0,-0.2687092242726786,-0.2929568268383611,-0.375234218568826,-0.7855961132602495,-0.3767613901309142,-1.1759492806538474,-0.44523938571169935,-1.50054372625737,-0.20732030299001844,-1.1660237823980524,-0.18203621928614644,-1.5760688504197202,-0.2331072388935964,-1.4591589405816694,-0.2673369292025038,-1.2265744098482807,-0.00830326628280489,-1.1417851150145957,0.04278512729008408,-1.585297404461905,-0.04011251500655317,-1.396919439591017,-0.07963530798620538,-1.1474273102909112,0.18035268203510724,-1.055641147275681,0.2556737862033024,-1.4569791284178404,0.16113757265858458,-1.287139805169132,0.11058255982467294,-1.0578172364469158,0.377308918241749,-0.9260874581891503,0.44468366701715756,-1.269021613510576,0.3602881407001722,-1.1939036606382643,0.29133236106981447,-1.0247741879774923,A
0.0,0.0,-0.3030684575005879,-0.22089555661370536,-0.45848832608968837,-0.6724318691077907,-0.4938265557116898,-1.0279692561468237,-0.5523225594854252,-1.3140804324066475,-0.29951790691165875,-1.0698637016510564,-0.31850104985514227,-1.4913270212131056,-0.4113144507576597,-1.3896040271249386,-0.43794691973647126,-1.1641061368470085,-0.12371490334666352,-1.094238328649159,-0.1369833403571982,-1.5655235575442246,-0.24477735969990447,-1.3689150240652885,-0.24509676493612848,-1.1125280354300562,0.053633482460958455,-1.0552328426788389,0.0631192693345087,-1.4828048172011885,-0.046496003913029736,-1.3036137088768895,-0.052234683129205234,-1.065384275789643,0.2515905429389112,-0.967833766048542,0.26387035037399376,-1.3223166864357987,0.1599545164909812,-1.2305442150325885,0.11575708528613259,-1.0385531625162343,A
0.0,0.0,-0.2739964951404465,-0.35934838681807735,-0.35654087864801204,-0.8396518086225481,-0.3341567669892197,-1.2331991215320275,-0.4073711953793284,-1.5418203157504065,-0.16455122476020043,-1.2046710964149563,-0.11657287690240145,-1.604015899801651,-0.15404275224637942,-1.5445126583483355,-0.1948166136156372,-1.355672613043262,0.03300805849963458,-1.1635645516570208,0.10166804357987477,-1.5839388046442033,0.03979634340308305,-1.4541502923955678,-0.006169231358855814,-1.245559814601465,0.2134589248221011,-1.0641558219487455,0.3213471443168705,-1.447499249038539,0.2401989503996531,-1.335027254519818,0.1801634155244537,-1.1266814649721444,0.40735699265461456,-0.9132690077602482,0.49910968185491394,-1.2467898940636384,0.4201468550143184,-1.1970820557170434,0.34173762568267785,-1.0459627491000782,A
0.0,0.0,-0.31434323414484594,-0.31217072552362835,-0.44362376278464327,-0.7574902815326541,-0.48301106194334165,-1.1544563728257526,-0.599244204692914,-1.435184927323739,-0.3196672755690093,-1.0844829706365375,-0.31494205775458334,-1.4660860911283284,-0.3108310812535439,-1.4468517349406906,-0.3150364141009168,-1.2924457455488725,-0.12505361100731546,-1.0967676427272335,-0.1001241092686767,-1.5051408304193121,-0.09501221544672717,-1.4352201567765774,-0.11097323897258986,-1.254182936605833,0.057108407733160865,-1.0531293743183605,0.10902228275281216,-1.436886887629581,0.09377448219776435,-1.3795457496598345,0.07267288792116451,-1.1907614417594086,0.25952713059025745,-0.9657358171299164,0.2942181972173904,-1.2966108381897208,0.26866304506466454,-1.2622473977651347,0.23617054297791645,-1.1180902497856455,A
0.0,0.0,-0.31990372349167856,-0.3680726649182656,-0.4364671162283189,-0.8160418200553509,-0.47311014622470443,-1.2231034741034668,-0.6053442362753133,-1.4655152187076346,-0.32953757629732416,-1.1021523764473746,-0.33527536908442573,-1.4542493242000916,-0.32136704453532483,-1.4906463704452029,-0.3130445674004072,-1.396610814853546,-0.12667921239396307,-1.1023399693016251,-0.1312320893536147,-1.4989691701817616,-0.12425066724039845,-1.4526991426646019,-0.1296374694420751,-1.2919439221822238,0.05260277838070395,-1.0494276546463668,0.08853640736849647,-1.431463808994347,0.06413094802239253,-1.3909564952410574,0.049618390599669646,-1.1931026505947695,0.26012563941150807,-0.9655747779021333,0.28023791611897786,-1.3009808006511703,0.2464337805635286,-1.2802547743216686,0.21992076469667046,-1.1335894224618728,A
0.0,0.0,-0.2801848277608926,-0.31356046790042263,-0.36556679865819663,-0.7961708315792829,-0.3319272711776168,-1.189159190074509,-0.38824913732207683,-1.5203001747118499,-0.15514181120446208,-1.1755610509562016,-0.1084933708305207,-1.608702556133586,-0.16002861381649475,-1.476851857028398,-0.20619423809236728,-1.2458807966726333,0.04708067806497566,-1.1451942151849002,0.13532827001397565,-1.6105994907375116,0.0424777986847021,-1.3985557499185413,-0.009220907848644428,-1.1507819074615635,0.23126573455327024,-1.0516929439177691,0.3422530850968418,-1.4722721899605316,0.23250747109698774,-1.2820613393414049,0.1732979932890776,-1.0425069767078006,0.42159399060515107,-0.9067847082332299,0.5061312776709652,-1.257974777946957,0.4168916647917226,-1.1802498158923818,0.3510825600562624,-1.0165126075736153,A
0.0,0.0,-0.28067492008904504,-0.26036212249154234,-0.3986659095087996,-0.7428953780516977,-0.38867764379658176,-1.1330300141021075,-0.4627900072823836,-1.4439369795336474,-0.20692118411420285,-1.1323219453595386,-0.16383656698358476,-1.5705336996233696,-0.23269643350654484,-1.4162565441528505,-0.2718454551680541,-1.1782561221702623,-0.01208455048558257,-1.1210437326311558,0.06310417902148507,-1.5923663429649932,-0.035635269809943006,-1.3351819478961435,-0.06428002277834906,-1.0860959833073396,0.17678124330940623,-1.0486944095480697,0.25791712171914877,-1.468783931223202,0.1520363076694808,-1.2197107790766504,0.11831686059250389,-0.9936655744361576,0.37420333108680537,-0.9273466811303844,0.4351023195757836,-1.2797330822481394,0.3354703511821964,-1.1489331558671767,0.28563067605444625,-0.9875640718659748,A
0.0,0.0,-0.33169899959714444,-0.20524504508683583,-0.5220261520535235,-0.6549264270931101,-0.5797563254848191,-1.010665185543546,-0.6784030632425747,-1.2917302772091224,-0.3870666995831615,-1.1364734430897476,-0.44897016099912623,-1.4895991539125468,-0.5201226960607391,-1.23344739741832,-0.49605232828503243,-1.0213811015985526,-0.23011101207786963,-1.1502209226849591,-0.27912125051660147,-1.5346771350826631,-0.3703645860968575,-1.172819501742552,-0.3319388664758438,-0.964159874242246,-0.06493199897904864,-1.0969961964192196,-0.09598399427509484,-1.454089312398731,-0.2001489504640262,-1.1246387301861542,-0.17254040074783403,-0.9231823248384264,0.10679418115579122,-0.9942811488061433,0.059982664246602854,-1.3046012708928902,-0.0392592599340875,-1.103737258758447,-0.02637604595810062,-0.9451420735723021,A
0.0,0.0,-0.29750942792206175,-0.22626998983793317,-0.4413832370969557,-0.6937567790310071,-0.45577746902989036,-1.0825743872932536,-0.5246734811918506,-1.388313434822118,-0.2584567466845989,-1.1018962623733077,-0.259186930040605,-1.5314604920649768,-0.3687305256366909,-1.3487117257493177,-0.38984123753024347,-1.114131773653678,-0.09379371454473256,-1.111491707045477,-0.07125446535462165,-1.5754360834509784,-0.20160952900900828,-1.3070167297293283,-0.2024651368273975,-1.0676759726865317,0.06501377007630814,-1.0612213458723798,0.09658878685644472,-1.4847288756055521,-0.042986158032748883,-1.242858922446303,-0.057833574579766074,-1.014264557005488,0.23768787561352267,-0.9713415845037886,0.24476536504086796,-1.3182444672869462,0.12173414338994146,-1.181188897542151,0.08874301343452035,-0.9994487332239955,A
